time;VehTrStby;speed
2.010000;1.00;0.00
2.020000;1.00;0.00
2.030000;1.00;0.00
2.040000;1.00;0.00
2.050000;1.00;0.00
2.060000;1.00;0.00
2.070000;1.00;0.00
2.080000;1.00;0.00
2.090000;1.00;0.00
2.100000;1.00;0.00
2.110000;1.00;0.00
2.120000;1.00;0.00
2.130000;1.00;0.00
2.140000;1.00;0.00
2.150000;1.00;0.00
2.160000;1.00;0.00
2.170000;1.00;0.00
2.180000;1.00;0.00
2.190000;1.00;0.00
2.200000;1.00;0.00
2.210000;1.00;0.00
2.220000;1.00;0.00
2.230000;1.00;0.00
2.240000;1.00;0.00
2.250000;1.00;0.00
2.260000;1.00;0.00
2.270000;1.00;0.00
2.280000;1.00;0.00
2.290000;1.00;0.00
2.300000;1.00;0.00
2.310000;1.00;0.00
2.320000;1.00;0.00
2.330000;1.00;0.00
2.340000;1.00;0.00
2.350000;1.00;0.00
2.360000;1.00;0.00
2.370000;1.00;0.00
2.380000;1.00;0.00
2.390000;1.00;0.00
2.400000;1.00;0.00
2.410000;1.00;0.00
2.420000;1.00;0.00
2.430000;1.00;0.00
2.440000;1.00;0.00
2.450000;1.00;0.00
2.460000;1.00;0.00
2.470000;1.00;0.00
2.480000;1.00;0.00
2.490000;1.00;0.00
2.500000;1.00;0.00
2.510000;1.00;0.00
2.520000;1.00;0.00
2.530000;1.00;0.00
2.540000;1.00;0.00
2.550000;1.00;0.00
2.560000;1.00;0.00
2.570000;1.00;0.00
2.580000;1.00;0.00
2.590000;1.00;0.00
2.600000;1.00;0.00
2.610000;1.00;0.00
2.620000;1.00;0.00
2.630000;1.00;0.00
2.640000;1.00;0.00
2.650000;1.00;0.00
2.660000;1.00;0.00
2.670000;1.00;0.00
2.680000;1.00;0.00
2.690000;1.00;0.00
2.700000;1.00;0.00
2.710000;1.00;0.00
2.720000;1.00;0.00
2.730000;1.00;0.00
2.740000;1.00;0.00
2.750000;1.00;0.00
2.760000;1.00;0.00
2.770000;1.00;0.00
2.780000;1.00;0.00
2.790000;1.00;0.00
2.800000;1.00;0.00
2.810000;1.00;0.00
2.820000;1.00;0.00
2.830000;1.00;0.00
2.840000;1.00;0.00
2.850000;1.00;0.00
2.860000;1.00;0.00
2.870000;1.00;0.00
2.880000;1.00;0.00
2.890000;1.00;0.00
2.900000;1.00;0.00
2.910000;1.00;0.00
2.920000;1.00;0.00
2.930000;1.00;0.00
2.940000;1.00;0.00
2.950000;1.00;0.00
2.960000;1.00;0.00
2.970000;1.00;0.00
2.980000;1.00;0.00
2.990000;1.00;0.00
3.000000;1.00;0.00
3.010000;1.00;0.00
3.020000;1.00;0.00
3.030000;1.00;0.00
3.040000;1.00;0.00
3.050000;1.00;0.00
3.060000;1.00;0.00
3.070000;1.00;0.00
3.080000;1.00;0.00
3.090000;1.00;0.00
3.100000;1.00;0.00
3.110000;1.00;0.00
3.120000;1.00;0.00
3.130000;1.00;0.00
3.140000;1.00;0.00
3.150000;1.00;0.00
3.160000;1.00;0.00
3.170000;1.00;0.00
3.180000;1.00;0.00
3.190000;1.00;0.00
3.200000;1.00;0.00
3.210000;1.00;0.00
3.220000;1.00;0.00
3.230000;1.00;0.00
3.240000;1.00;0.00
3.250000;1.00;0.00
3.260000;1.00;0.00
3.270000;1.00;0.00
3.280000;1.00;0.00
3.290000;1.00;0.02
3.300000;1.00;0.10
3.310000;1.00;0.18
3.320000;1.00;0.26
3.330000;1.00;0.34
3.340000;1.00;0.42
3.350000;1.00;0.50
3.360000;1.00;0.58
3.370000;1.00;0.66
3.380000;1.00;0.74
3.390000;1.00;0.82
3.400000;1.00;0.90
3.410000;1.00;0.98
3.420000;1.00;1.06
3.430000;1.00;1.14
3.440000;1.00;1.22
3.450000;1.00;1.30
3.460000;1.00;1.38
3.470000;1.00;1.46
3.480000;1.00;1.53
3.490000;1.00;1.61
3.500000;1.00;1.69
3.510000;1.00;1.77
3.520000;1.00;1.85
3.530000;1.00;1.93
3.540000;1.00;2.01
3.550000;1.00;2.09
3.560000;1.00;2.16
3.570000;1.00;2.24
3.580000;1.00;2.32
3.590000;1.00;2.40
3.600000;1.00;2.48
3.610000;1.00;2.56
3.620000;1.00;2.63
3.630000;1.00;2.71
3.640000;1.00;2.79
3.650000;1.00;2.87
3.660000;1.00;2.95
3.670000;1.00;3.03
3.680000;1.00;3.10
3.690000;1.00;3.18
3.700000;1.00;3.26
3.710000;1.00;3.34
3.720000;1.00;3.41
3.730000;1.00;3.49
3.740000;1.00;3.57
3.750000;1.00;3.65
3.760000;1.00;3.72
3.770000;1.00;3.80
3.780000;1.00;3.88
3.790000;1.00;3.96
3.800000;1.00;4.03
3.810000;1.00;4.11
3.820000;1.00;4.19
3.830000;1.00;4.27
3.840000;1.00;4.34
3.850000;1.00;4.42
3.860000;1.00;4.50
3.870000;1.00;4.57
3.880000;1.00;4.65
3.890000;1.00;4.73
3.900000;1.00;4.81
3.910000;1.00;4.88
3.920000;1.00;4.96
3.930000;1.00;5.04
3.940000;1.00;5.11
3.950000;1.00;5.19
3.960000;1.00;5.27
3.970000;1.00;5.34
3.980000;1.00;5.42
3.990000;1.00;5.49
4.000000;1.00;5.57
4.010000;1.00;5.65
4.020000;1.00;5.72
4.030000;1.00;5.80
4.040000;1.00;5.88
4.050000;1.00;5.95
4.060000;1.00;6.03
4.070000;1.00;6.10
4.080000;1.00;6.18
4.090000;1.00;6.26
4.100000;1.00;6.33
4.110000;1.00;6.41
4.120000;1.00;6.48
4.130000;1.00;6.56
4.140000;1.00;6.63
4.150000;1.00;6.71
4.160000;1.00;6.78
4.170000;1.00;6.86
4.180000;1.00;6.94
4.190000;1.00;7.01
4.200000;1.00;7.09
4.210000;1.00;7.16
4.220000;1.00;7.24
4.230000;1.00;7.31
4.240000;1.00;7.39
4.250000;1.00;7.46
4.260000;1.00;7.54
4.270000;1.00;7.61
4.280000;1.00;7.69
4.290000;1.00;7.76
4.300000;1.00;7.84
4.310000;1.00;7.91
4.320000;1.00;7.99
4.330000;1.00;8.06
4.340000;1.00;8.14
4.350000;1.00;8.21
4.360000;1.00;8.28
4.370000;1.00;8.36
4.380000;1.00;8.43
4.390000;1.00;8.51
4.400000;1.00;8.58
4.410000;1.00;8.66
4.420000;1.00;8.73
4.430000;1.00;8.80
4.440000;1.00;8.88
4.450000;1.00;8.95
4.460000;1.00;9.03
4.470000;1.00;9.10
4.480000;1.00;9.17
4.490000;1.00;9.25
4.500000;1.00;9.32
4.510000;1.00;9.40
4.520000;1.00;9.47
4.530000;1.00;9.54
4.540000;1.00;9.62
4.550000;1.00;9.69
4.560000;1.00;9.76
4.570000;1.00;9.84
4.580000;1.00;9.91
4.590000;1.00;9.98
4.600000;1.00;10.06
4.610000;1.00;10.13
4.620000;1.00;10.20
4.630000;1.00;10.28
4.640000;1.00;10.35
4.650000;1.00;10.42
4.660000;1.00;10.50
4.670000;1.00;10.57
4.680000;1.00;10.64
4.690000;1.00;10.72
4.700000;1.00;10.79
4.710000;1.00;10.86
4.720000;1.00;10.93
4.730000;1.00;11.01
4.740000;1.00;11.08
4.750000;1.00;11.15
4.760000;1.00;11.22
4.770000;1.00;11.30
4.780000;1.00;11.37
4.790000;1.00;11.44
4.800000;1.00;11.51
4.810000;1.00;11.59
4.820000;1.00;11.66
4.830000;1.00;11.73
4.840000;1.00;11.80
4.850000;1.00;11.87
4.860000;1.00;11.95
4.870000;1.00;12.02
4.880000;1.00;12.09
4.890000;1.00;12.16
4.900000;1.00;12.23
4.910000;1.00;12.31
4.920000;1.00;12.38
4.930000;1.00;12.45
4.940000;1.00;12.52
4.950000;1.00;12.59
4.960000;1.00;12.66
4.970000;1.00;12.74
4.980000;1.00;12.81
4.990000;1.00;12.88
5.000000;1.00;12.95
5.010000;1.00;13.02
5.020000;1.00;13.09
5.030000;1.00;13.16
5.040000;1.00;13.24
5.050000;1.00;13.31
5.060000;1.00;13.38
5.070000;1.00;13.45
5.080000;1.00;13.52
5.090000;1.00;13.59
5.100000;1.00;13.66
5.110000;1.00;13.73
5.120000;1.00;13.80
5.130000;1.00;13.87
5.140000;1.00;13.94
5.150000;1.00;14.02
5.160000;1.00;14.09
5.170000;1.00;14.16
5.180000;1.00;14.23
5.190000;1.00;14.30
5.200000;1.00;14.37
5.210000;1.00;14.44
5.220000;1.00;14.51
5.230000;1.00;14.58
5.240000;1.00;14.65
5.250000;1.00;14.72
5.260000;1.00;14.79
5.270000;1.00;14.86
5.280000;1.00;14.93
5.290000;1.00;15.00
5.300000;1.00;15.07
5.310000;1.00;15.14
5.320000;1.00;15.21
5.330000;1.00;15.28
5.340000;1.00;15.35
5.350000;1.00;15.42
5.360000;1.00;15.49
5.370000;1.00;15.56
5.380000;1.00;15.63
5.390000;1.00;15.70
5.400000;1.00;15.77
5.410000;1.00;15.84
5.420000;1.00;15.91
5.430000;1.00;15.98
5.440000;1.00;16.04
5.450000;1.00;16.11
5.460000;1.00;16.18
5.470000;1.00;16.25
5.480000;1.00;16.32
5.490000;1.00;16.39
5.500000;1.00;16.46
5.510000;1.00;16.53
5.520000;1.00;16.60
5.530000;1.00;16.67
5.540000;1.00;16.74
5.550000;1.00;16.80
5.560000;1.00;16.87
5.570000;1.00;16.94
5.580000;1.00;17.01
5.590000;1.00;17.08
5.600000;1.00;17.15
5.610000;1.00;17.22
5.620000;1.00;17.28
5.630000;1.00;17.35
5.640000;1.00;17.42
5.650000;1.00;17.49
5.660000;1.00;17.56
5.670000;1.00;17.63
5.680000;1.00;17.70
5.690000;1.00;17.76
5.700000;1.00;17.83
5.710000;1.00;17.90
5.720000;1.00;17.97
5.730000;1.00;18.04
5.740000;1.00;18.10
5.750000;1.00;18.17
5.760000;1.00;18.24
5.770000;1.00;18.31
5.780000;1.00;18.37
5.790000;1.00;18.44
5.800000;1.00;18.51
5.810000;1.00;18.58
5.820000;1.00;18.65
5.830000;1.00;18.71
5.840000;1.00;18.78
5.850000;1.00;18.85
5.860000;1.00;18.92
5.870000;1.00;18.98
5.880000;1.00;19.05
5.890000;1.00;19.12
5.900000;1.00;19.18
5.910000;1.00;19.25
5.920000;1.00;19.32
5.930000;1.00;19.39
5.940000;1.00;19.45
5.950000;1.00;19.52
5.960000;1.00;19.59
5.970000;1.00;19.65
5.980000;1.00;19.72
5.990000;1.00;19.79
6.000000;1.00;19.85
6.010000;1.00;19.92
6.020000;1.00;19.99
6.030000;1.00;20.05
6.040000;1.00;20.12
6.050000;1.00;20.19
6.060000;1.00;20.25
6.070000;1.00;20.32
6.080000;1.00;20.39
6.090000;1.00;20.45
6.100000;1.00;20.52
6.110000;1.00;20.59
6.120000;1.00;20.65
6.130000;1.00;20.72
6.140000;1.00;20.78
6.150000;1.00;20.85
6.160000;1.00;20.92
6.170000;1.00;20.98
6.180000;1.00;21.05
6.190000;1.00;21.11
6.200000;1.00;21.18
6.210000;1.00;21.25
6.220000;1.00;21.31
6.230000;1.00;21.38
6.240000;1.00;21.44
6.250000;1.00;21.51
6.260000;1.00;21.58
6.270000;1.00;21.64
6.280000;1.00;21.71
6.290000;1.00;21.77
6.300000;1.00;21.84
6.310000;1.00;21.90
6.320000;1.00;21.97
6.330000;1.00;22.03
6.340000;1.00;22.10
6.350000;1.00;22.16
6.360000;1.00;22.23
6.370000;1.00;22.29
6.380000;1.00;22.36
6.390000;1.00;22.42
6.400000;1.00;22.49
6.410000;1.00;22.55
6.420000;1.00;22.62
6.430000;1.00;22.68
6.440000;1.00;22.75
6.450000;1.00;22.81
6.460000;1.00;22.88
6.470000;1.00;22.94
6.480000;1.00;23.01
6.490000;1.00;23.07
6.500000;1.00;23.14
6.510000;1.00;23.20
6.520000;1.00;23.27
6.530000;1.00;23.33
6.540000;1.00;23.40
6.550000;1.00;23.46
6.560000;1.00;23.52
6.570000;1.00;23.59
6.580000;1.00;23.65
6.590000;1.00;23.72
6.600000;1.00;23.78
6.610000;1.00;23.85
6.620000;1.00;23.91
6.630000;1.00;23.97
6.640000;1.00;24.04
6.650000;1.00;24.10
6.660000;1.00;24.17
6.670000;1.00;24.23
6.680000;1.00;24.29
6.690000;1.00;24.36
6.700000;1.00;24.42
6.710000;1.00;24.48
6.720000;1.00;24.55
6.730000;1.00;24.61
6.740000;1.00;24.68
6.750000;1.00;24.74
6.760000;1.00;24.80
6.770000;1.00;24.87
6.780000;1.00;24.93
6.790000;1.00;24.99
6.800000;1.00;25.06
6.810000;1.00;25.12
6.820000;1.00;25.18
6.830000;1.00;25.25
6.840000;1.00;25.31
6.850000;1.00;25.37
6.860000;1.00;25.43
6.870000;1.00;25.50
6.880000;1.00;25.56
6.890000;1.00;25.62
6.900000;1.00;25.69
6.910000;1.00;25.75
6.920000;1.00;25.81
6.930000;1.00;25.87
6.940000;1.00;25.94
6.950000;1.00;26.00
6.960000;1.00;26.06
6.970000;1.00;26.13
6.980000;1.00;26.19
6.990000;1.00;26.25
7.000000;1.00;26.31
7.010000;1.00;26.38
7.020000;1.00;26.44
7.030000;1.00;26.50
7.040000;1.00;26.56
7.050000;1.00;26.62
7.060000;1.00;26.69
7.070000;1.00;26.75
7.080000;1.00;26.81
7.090000;1.00;26.87
7.100000;1.00;26.94
7.110000;1.00;27.00
7.120000;1.00;27.06
7.130000;1.00;27.12
7.140000;1.00;27.18
7.150000;1.00;27.25
7.160000;1.00;27.31
7.170000;1.00;27.37
7.180000;1.00;27.43
7.190000;1.00;27.49
7.200000;1.00;27.55
7.210000;1.00;27.62
7.220000;1.00;27.68
7.230000;1.00;27.74
7.240000;1.00;27.80
7.250000;1.00;27.86
7.260000;1.00;27.92
7.270000;1.00;27.98
7.280000;1.00;28.05
7.290000;1.00;28.11
7.300000;1.00;28.17
7.310000;1.00;28.23
7.320000;1.00;28.29
7.330000;1.00;28.35
7.340000;1.00;28.41
7.350000;1.00;28.47
7.360000;1.00;28.53
7.370000;1.00;28.60
7.380000;1.00;28.66
7.390000;1.00;28.72
7.400000;1.00;28.78
7.410000;1.00;28.84
7.420000;1.00;28.90
7.430000;1.00;28.96
7.440000;1.00;29.02
7.450000;1.00;29.08
7.460000;1.00;29.14
7.470000;1.00;29.20
7.480000;1.00;29.26
7.490000;1.00;29.32
7.500000;1.00;29.38
7.510000;1.00;29.44
7.520000;1.00;29.51
7.530000;1.00;29.57
7.540000;1.00;29.63
7.550000;1.00;29.69
7.560000;1.00;29.75
7.570000;1.00;29.81
7.580000;1.00;29.87
7.590000;1.00;29.93
7.600000;1.00;29.99
7.610000;1.00;30.05
7.620000;1.00;30.11
7.630000;1.00;30.17
7.640000;1.00;30.23
7.650000;1.00;30.29
7.660000;1.00;30.35
7.670000;1.00;30.41
7.680000;1.00;30.47
7.690000;1.00;30.53
7.700000;1.00;30.58
7.710000;1.00;30.64
7.720000;1.00;30.70
7.730000;1.00;30.76
7.740000;1.00;30.82
7.750000;1.00;30.88
7.760000;1.00;30.94
7.770000;1.00;31.00
7.780000;1.00;31.06
7.790000;1.00;31.12
7.800000;1.00;31.18
7.810000;1.00;31.24
7.820000;1.00;31.30
7.830000;1.00;31.36
7.840000;1.00;31.42
7.850000;1.00;31.47
7.860000;1.00;31.53
7.870000;1.00;31.59
7.880000;1.00;31.65
7.890000;1.00;31.71
7.900000;1.00;31.77
7.910000;1.00;31.83
7.920000;1.00;31.89
7.930000;1.00;31.95
7.940000;1.00;32.00
7.950000;1.00;32.06
7.960000;1.00;32.12
7.970000;1.00;32.18
7.980000;1.00;32.24
7.990000;1.00;32.30
8.000000;1.00;32.36
8.010000;1.00;32.41
8.020000;1.00;32.47
8.030000;1.00;32.53
8.040000;1.00;32.59
8.050000;1.00;32.65
8.060000;1.00;32.71
8.070000;1.00;32.76
8.080000;1.00;32.82
8.090000;1.00;32.88
8.100000;1.00;32.94
8.110000;1.00;33.00
8.120000;1.00;33.05
8.130000;1.00;33.11
8.140000;1.00;33.17
8.150000;1.00;33.23
8.160000;1.00;33.29
8.170000;1.00;33.34
8.180000;1.00;33.40
8.190000;1.00;33.46
8.200000;1.00;33.52
8.210000;1.00;33.57
8.220000;1.00;33.63
8.230000;1.00;33.69
8.240000;1.00;33.75
8.250000;1.00;33.80
8.260000;1.00;33.86
8.270000;1.00;33.92
8.280000;1.00;33.98
8.290000;1.00;34.03
8.300000;1.00;34.09
8.310000;1.00;34.15
8.320000;1.00;34.21
8.330000;1.00;34.26
8.340000;1.00;34.32
8.350000;1.00;34.38
8.360000;1.00;34.43
8.370000;1.00;34.49
8.380000;1.00;34.55
8.390000;1.00;34.60
8.400000;1.00;34.66
8.410000;1.00;34.72
8.420000;1.00;34.78
8.430000;1.00;34.83
8.440000;1.00;34.89
8.450000;1.00;34.95
8.460000;1.00;35.00
8.470000;1.00;35.06
8.480000;1.00;35.12
8.490000;1.00;35.17
8.500000;1.00;35.23
8.510000;1.00;35.29
8.520000;1.00;35.34
8.530000;1.00;35.40
8.540000;1.00;35.45
8.550000;1.00;35.51
8.560000;1.00;35.57
8.570000;1.00;35.62
8.580000;1.00;35.68
8.590000;1.00;35.74
8.600000;1.00;35.79
8.610000;1.00;35.85
8.620000;1.00;35.90
8.630000;1.00;35.96
8.640000;1.00;36.02
8.650000;1.00;36.07
8.660000;1.00;36.13
8.670000;1.00;36.18
8.680000;1.00;36.24
8.690000;1.00;36.30
8.700000;1.00;36.35
8.710000;1.00;36.41
8.720000;1.00;36.46
8.730000;1.00;36.52
8.740000;1.00;36.57
8.750000;1.00;36.63
8.760000;1.00;36.69
8.770000;1.00;36.74
8.780000;1.00;36.80
8.790000;1.00;36.85
8.800000;1.00;36.91
8.810000;1.00;36.96
8.820000;1.00;37.02
8.830000;1.00;37.07
8.840000;1.00;37.13
8.850000;1.00;37.18
8.860000;1.00;37.24
8.870000;1.00;37.29
8.880000;1.00;37.35
8.890000;1.00;37.40
8.900000;1.00;37.46
8.910000;1.00;37.51
8.920000;1.00;37.57
8.930000;1.00;37.62
8.940000;1.00;37.68
8.950000;1.00;37.73
8.960000;1.00;37.79
8.970000;1.00;37.84
8.980000;1.00;37.90
8.990000;1.00;37.95
9.000000;1.00;38.01
9.010000;1.00;38.06
9.020000;1.00;38.12
9.030000;1.00;38.17
9.040000;1.00;38.23
9.050000;1.00;38.28
9.060000;1.00;38.34
9.070000;1.00;38.39
9.080000;1.00;38.44
9.090000;1.00;38.50
9.100000;1.00;38.55
9.110000;1.00;38.61
9.120000;1.00;38.66
9.130000;1.00;38.72
9.140000;1.00;38.77
9.150000;1.00;38.82
9.160000;1.00;38.88
9.170000;1.00;38.93
9.180000;1.00;38.99
9.190000;1.00;39.04
9.200000;1.00;39.09
9.210000;1.00;39.15
9.220000;1.00;39.20
9.230000;1.00;39.26
9.240000;1.00;39.31
9.250000;1.00;39.36
9.260000;1.00;39.42
9.270000;1.00;39.47
9.280000;1.00;39.52
9.290000;1.00;39.58
9.300000;1.00;39.63
9.310000;1.00;39.68
9.320000;1.00;39.74
9.330000;1.00;39.79
9.340000;1.00;39.85
9.350000;1.00;39.90
9.360000;1.00;39.95
9.370000;1.00;40.01
9.380000;1.00;40.06
9.390000;1.00;40.11
9.400000;1.00;40.17
9.410000;1.00;40.22
9.420000;1.00;40.27
9.430000;1.00;40.32
9.440000;1.00;40.38
9.450000;1.00;40.43
9.460000;1.00;40.48
9.470000;1.00;40.54
9.480000;1.00;40.59
9.490000;1.00;40.64
9.500000;1.00;40.70
9.510000;1.00;40.75
9.520000;1.00;40.80
9.530000;1.00;40.85
9.540000;1.00;40.91
9.550000;1.00;40.96
9.560000;1.00;41.01
9.570000;1.00;41.06
9.580000;1.00;41.12
9.590000;1.00;41.17
9.600000;1.00;41.22
9.610000;1.00;41.28
9.620000;1.00;41.33
9.630000;1.00;41.38
9.640000;1.00;41.43
9.650000;1.00;41.48
9.660000;1.00;41.54
9.670000;1.00;41.59
9.680000;1.00;41.64
9.690000;1.00;41.69
9.700000;1.00;41.75
9.710000;1.00;41.80
9.720000;1.00;41.85
9.730000;1.00;41.90
9.740000;1.00;41.95
9.750000;1.00;42.01
9.760000;1.00;42.06
9.770000;1.00;42.11
9.780000;1.00;42.16
9.790000;1.00;42.21
9.800000;1.00;42.27
9.810000;1.00;42.32
9.820000;1.00;42.37
9.830000;1.00;42.42
9.840000;1.00;42.47
9.850000;1.00;42.52
9.860000;1.00;42.58
9.870000;1.00;42.63
9.880000;1.00;42.68
9.890000;1.00;42.73
9.900000;1.00;42.78
9.910000;1.00;42.83
9.920000;1.00;42.89
9.930000;1.00;42.94
9.940000;1.00;42.99
9.950000;1.00;43.04
9.960000;1.00;43.09
9.970000;1.00;43.14
9.980000;1.00;43.19
9.990000;1.00;43.24
10.000000;1.00;43.30
10.010000;1.00;43.35
10.020000;1.00;43.40
10.030000;1.00;43.45
10.040000;1.00;43.50
10.050000;1.00;43.55
10.060000;1.00;43.60
10.070000;1.00;43.65
10.080000;1.00;43.70
10.090000;1.00;43.75
10.100000;1.00;43.81
10.110000;1.00;43.86
10.120000;1.00;43.91
10.130000;1.00;43.96
10.140000;1.00;44.01
10.150000;1.00;44.06
10.160000;1.00;44.11
10.170000;1.00;44.16
10.180000;1.00;44.21
10.190000;1.00;44.26
10.200000;1.00;44.31
10.210000;1.00;44.36
10.220000;1.00;44.41
10.230000;1.00;44.46
10.240000;1.00;44.51
10.250000;1.00;44.56
10.260000;1.00;44.61
10.270000;1.00;44.66
10.280000;1.00;44.71
10.290000;1.00;44.76
10.300000;1.00;44.81
10.310000;1.00;44.86
10.320000;1.00;44.91
10.330000;1.00;44.96
10.340000;1.00;45.01
10.350000;1.00;45.06
10.360000;1.00;45.11
10.370000;1.00;45.16
10.380000;1.00;45.21
10.390000;1.00;45.26
10.400000;1.00;45.31
10.410000;1.00;45.36
10.420000;1.00;45.41
10.430000;1.00;45.46
10.440000;1.00;45.51
10.450000;1.00;45.56
10.460000;1.00;45.61
10.470000;1.00;45.66
10.480000;1.00;45.71
10.490000;1.00;45.76
10.500000;1.00;45.81
10.510000;1.00;45.86
10.520000;1.00;45.91
10.530000;1.00;45.96
10.540000;1.00;46.01
10.550000;1.00;46.06
10.560000;1.00;46.11
10.570000;1.00;46.16
10.580000;1.00;46.20
10.590000;1.00;46.25
10.600000;1.00;46.30
10.610000;1.00;46.35
10.620000;1.00;46.40
10.630000;1.00;46.45
10.640000;1.00;46.50
10.650000;1.00;46.55
10.660000;1.00;46.60
10.670000;1.00;46.65
10.680000;1.00;46.70
10.690000;1.00;46.74
10.700000;1.00;46.79
10.710000;1.00;46.84
10.720000;1.00;46.89
10.730000;1.00;46.94
10.740000;1.00;46.99
